field_1,E19301166
"15599","48771"
"15600","29355"
"15601","26777"
"15602","73490"
"15603","53236"
"15604","69649"
"15605","32202"
"15606","50530"
"15607","37734"
"15608","71990"
"15609","37334"
"15610","43274"
"15611","44946"
"15612","57980"
"15613","96675"
"15614","59885"
"15615","37459"
"15616","47758"
"15617","64594"
"15618","112841"
"15619","23848"
"15620","40914"
"15621","24731"
"15622","29116"
"15623","70724"
"15624","45565"
"15625","34530"
"15626","37684"
"15627","41387"
"15628","54271"
"15629","71657"
"15630","65900"
"15631","28947"
"15632","30170"
"15633","62650"
"15634","45935"
"15635","34733"
"15636","27988"
"15637","78574"
"15638","64988"
"15639","30088"
"15640","81398"
"15641","53236"
"15642","36227"
"15643","36227"
"15644","43514"
"15645","51032"
"15646","65900"
"15647","65311"
"15648","43788"
"15649","36227"
"15650","49307"
"15651","48887"
"15652","60879"
"15653","117849"
"15654","56988"
"15655","72133"
"15656","59214"
"15657","55495"
"15658","43514"
"15659","48438"
"15660","34733"
"15661","57493"
"15662","35765"
"15663","78574"
"15664","51032"
"15665","110107"
"15666","62464"
"15667","50680"
"15668","76914"
"15669","59476"
"15670","43274"
"15671","43454"
"15672","78512"
"15673","57980"
"15674","54271"
"15675","30170"
"15676","60855"
"15677","59885"
"15678","51570"
"15679","64996"
"15680","42168"
"15681","49825"
"15682","36224"
"15683","40266"
"15684","53533"
"15685","41183"
"15686","33808"
"15687","61139"
"15688","39088"
"15689","36664"
"15690","46309"
"15691","36664"
"15692","71283"
"15693","50386"
"15694","88247"
"15695","66589"
"15696","34638"
"15697","23399"
"15698","36224"
"15699","49825"
"15700","42424"
"15701","65311"
"15702","35524"
"15703","54707"
"15704","31235"
"15705","54271"
"15706","65311"
"15707","62650"
"15708","119331"
"15709","62464"
"15710","61141"
"15711","63974"
"15712","18193"
"15713","55202"
"15714","84148"
"15715","99634"
"15716","53236"
"15717","64829"
"15718","28972"
"15719","77318"
"15720","54715"
"15721","46681"
"15722","46838"
"15723","36189"
"15724","78579"
"15725","29940"
"15726","51943"
"15727","21865"
"15728","32633"
"15729","72133"
"15730","43947"
"15731","59387"
"15732","50201"
"15733","42424"
"15734","48316"
"15735","52796"
"15736","71657"
"15737","43564"
"15738","38732"
"15739","57554"
"15740","70450"
"15741","34121"
"15742","63777"
"15743","33845"
"15744","88247"
"15745","57414"
"15746","22119"
"15747","40266"
"15748","60879"
"15749","54888"
"15750","93136"
"15751","48887"
"15752","47558"
"15753","47758"
"15754","106262"
"15755","76416"
"15756","56050"
"15757","71990"
"15758","94873"
"15759","52378"
"15760","27629"
"15761","66063"
"15762","39577"
"15763","70799"
"15764","41097"
"15765","37767"
"15766","43514"
"15767","65311"
"15768","59510"
"15769","53916"
"15770","32202"
"15771","48438"
"15772","37380"
"15773","56050"
"15774","65311"
"15775","73919"
"15776","35547"
"15777","50201"
"15778","51032"
"15779","56952"
"15780","42180"
"15781","41387"
"15782","51206"
"15783","34733"
"15784","69419"
"15785","39577"
"15786","40425"
"15787","36189"
"15788","36189"
"15789","39532"
"15790","71657"
"15791","59236"
"15792","35926"
"15793","41603"
"15794","50680"
"15795","51838"
"15796","26777"
"15797","26777"
"15798","35765"
"15799","29755"
"15800","56988"
"15801","53236"
"15802","26029"
"15803","32644"
"15804","27629"
"15805","26275"
"15806","70724"
"15807","69428"
"15808","74920"
"15809","36664"
"15810","33398"
"15811","36991"
"15812","26052"
"15813","42230"
"15814","78579"
"15815","28972"
"15816","62125"
"15817","70450"
"15818","36057"
"15819","53916"
"15820","55908"
"15821","110107"
"15822","74882"
"15823","44322"
"15824","47863"
"15825","37355"
"15826","38131"
"15827","78574"
"15828","56988"
"15829","53916"
"15830","41359"
"15831","30170"
"15832","57042"
"15833","54079"
"15834","78579"
"15835","47084"
"15836","32077"
"15837","24650"
"15838","35891"
"15839","29268"
"15840","53916"
"15841","33456"
"15842","70553"
"15843","39057"
"15844","63398"
"15845","78574"
"15846","43514"
"15847","47084"
"15848","69251"
"15849","54707"
"15850","37398"
"15851","57493"
"15852","37334"
"15853","40914"
"15854","34733"
"15855","44322"
"15856","64996"
"15857","34305"
"15858","54079"
"15859","74882"
"15860","53533"
"15861","54967"
"15862","37398"
"15863","42230"
"15864","38285"
"15865","49825"
"15866","63627"
"15867","78574"
"15868","34199"
"15869","42417"
"15870","49056"
"15871","57042"
"15872","57466"
"15873","88247"
"15874","66919"
"15875","51206"
"15876","69419"
"15877","52378"
"15878","88247"
"15879","30959"
"15880","35765"
"15881","50201"
"15882","51838"
"15883","41073"
"15884","45565"
"15885","21865"
"15886","53439"
"15887","37398"
"15888","64988"
"15889","58767"
"15890","78512"
"15891","26602"
"15892","37380"
"15893","65311"
"15894","37398"
"15895","57493"
"15896","45565"
"15897","70553"
"15898","78512"
"15899","30170"
"15900","32633"
"15901","71283"
"15902","64197"
"15903","51570"
"15904","59487"
"15905","36224"
"15906","51570"
"15907","32837"
"15908","69419"
"15909","47084"
"15910","71657"
"15911","26602"
"15912","74882"
"15913","31235"
"15914","70799"
"15915","106262"
"15916","78579"
"15917","64197"
"15918","73880"
"15919","56952"
"15920","52378"
"15921","39993"
"15922","36991"
"15923","23399"
"15924","77318"
"15925","47084"
"15926","30170"
"15927","55202"
"15928","54582"
"15929","31355"
"15930","73791"
"15931","59238"
"15932","30959"
"15933","61307"
"15934","48438"
"15935","32155"
"15936","37398"
"15937","37459"
"15938","32077"
"15939","29274"
"15940","47797"
"15941","110107"
"15942","26457"
"15943","99634"
"15944","39088"
"15945","36189"
"15946","52339"
"15947","60879"
"15948","34530"
"15949","43274"
"15950","46974"
"15951","62650"
"15952","51943"
"15953","55773"
"15954","34530"
"15955","36189"
"15956","53916"
"15957","66589"
"15958","57042"
"15959","67415"
"15960","46694"
"15961","38732"
"15962","26111"
"15963","96675"
"15964","41624"
"15965","63974"
"15966","53236"
"15967","43454"
"15968","43788"
"15969","30088"
"15970","46150"
"15971","57493"
"15972","31330"
"15973","43454"
"15974","54715"
"15975","26111"
"15976","25008"
"15977","110107"
"15978","68559"
"15979","65900"
"15980","52771"
"15981","58767"
"15982","54452"
"15983","31586"
"15984","37627"
"15985","42230"
"15986","66934"
"15987","66934"
"15988","65311"
"15989","51206"
"15990","119331"
"15991","52796"
"15992","57980"
"15993","44355"
"15994","35547"
"15995","55495"
"15996","50386"
"15997","35891"
"15998","88247"
"15999","88247"
"16000","42180"
"16001","65900"
"16002","43274"
"16003","61139"
"16004","61397"
"16005","46974"
"16006","117849"
"16007","53439"
"16008","42230"
"16009","51087"
"16010","70799"
"16011","78574"
"16012","55202"
"16013","43454"
"16014","62650"
"16015","39057"
"16016","45565"
"16017","48624"
"16018","51032"
"16019","70799"
"16020","70450"
"16021","31039"
"16022","62464"
"16023","77318"
"16024","78579"
"16025","30170"
"16026","24650"
"16027","48489"
"16028","62464"
"16029","49307"
"16030","41834"
"16031","35891"
"16032","72597"
"16033","37734"
"16034","37459"
"16035","47620"
"16036","36991"
"16037","23848"
"16038","57466"
"16039","38285"
"16040","59510"
"16041","43235"
"16042","51943"
"16043","52378"
"16044","69251"
"16045","59885"
"16046","27988"
"16047","58767"
"16048","73880"
"16049","33362"
"16050","63752"
"16051","31183"
"16052","41609"
"16053","78579"
"16054","73791"
"16055","53533"
"16056","66919"
"16057","35547"
"16058","35891"
"16059","51087"
"16060","66859"
"16061","43788"
"16062","38732"
"16063","50386"
"16064","78461"
"16065","41603"
"16066","39532"
"16067","71283"
"16068","36991"
"16069","47757"
"16070","59277"
"16071","46482"
"16072","44946"
"16073","27629"
"16074","48961"
"16075","49580"
"16076","37170"
"16077","57414"
"16078","33845"
"16079","53533"
"16080","59612"
"16081","45628"
"16082","54707"
"16083","43514"
"16084","71283"
"16085","46974"
"16086","61307"
"16087","69404"
"16088","62125"
"16089","50386"
"16090","35926"
"16091","41165"
"16092","117849"
"16093","27629"
"16094","36189"
"16095","71139"
"16096","74920"
"16097","54551"
"16098","26602"
"16099","70553"
"16100","46974"
"16101","65900"
"16102","47084"
"16103","54551"
"16104","33456"
"16105","43564"
"16106","99634"
"16107","34733"
"16108","37459"
"16109","66934"
"16110","117849"
"16111","62263"
"16112","63909"
"16113","51032"
"16114","23130"
"16115","59214"
"16116","54707"
"16117","41097"
"16118","49307"
"16119","47558"
"16120","37380"
"16121","36621"
"16122","60858"
"16123","42230"
"16124","35926"
"16125","40425"
"16126","66934"
"16127","63777"
"16128","50680"
"16129","37734"
"16130","66063"
"16131","54888"
"16132","59885"
"16133","51943"
"16134","73791"
"16135","46482"
"16136","54888"
"16137","38285"
"16138","43947"
"16139","32633"
"16140","38131"
"16141","47957"
"16142","70799"
"16143","41097"
"16144","49056"
"16145","59487"
"16146","42137"
"16147","36189"
"16148","88247"
"16149","25008"
"16150","36206"
"16151","59612"
"16152","26602"
"16153","46430"
"16154","47863"
"16155","50530"
"16156","42932"
"16157","66859"
"16158","41359"
"16159","74920"
"16160","52771"
"16161","64996"
"16162","51570"
"16163","28972"
"16164","40012"
"16165","36991"
"16166","50639"
"16167","37627"
"16168","70799"
"16169","53236"
"16170","119331"
"16171","51032"
"16172","51003"
"16173","51570"
"16174","48489"
"16175","66934"
"16176","49056"
"16177","60879"
"16178","32633"
"16179","87146"
"16180","42446"
"16181","53533"
"16182","65311"
"16183","76416"
"16184","31183"
"16185","93136"
"16186","44946"
"16187","64829"
"16188","19591"
"16189","43947"
"16190","55495"
"16191","40980"
"16192","53439"
"16193","56952"
"16194","28972"
"16195","41165"
"16196","85887"
"16197","34834"
"16198","31355"
"16199","26162"
"16200","33362"
"16201","51003"
"16202","26029"
"16203","58790"
"16204","66919"
"16205","54271"
"16206","69003"
"16207","30170"
"16208","44946"
"16209","29017"
"16210","21944"
"16211","65608"
"16212","57042"
"16213","66063"
"16214","28438"
"16215","54888"
"16216","42230"
"16217","28947"
"16218","41073"
"16219","66919"
"16220","21865"
"16221","66560"
"16222","46150"
"16223","29017"
"16224","41073"
"16225","47620"
"16226","66063"
"16227","41609"
"16228","31039"
"16229","43514"
"16230","93136"
"16231","58294"
"16232","51206"
"16233","25403"
"16234","66589"
"16235","62263"
"16236","59885"
"16237","29274"
"16238","81170"
"16239","74861"
"16240","23416"
"16241","30088"
"16242","58767"
"16243","34121"
"16244","119331"
"16245","36991"
"16246","78579"
"16247","65608"
"16248","81170"
"16249","64594"
"16250","24650"
"16251","58294"
"16252","71139"
"16253","84148"
"16254","112841"
"16255","59510"
"16256","36664"
"16257","62650"
"16258","35765"
"16259","22119"
"16260","48624"
"16261","49056"
"16262","37459"
"16263","33456"
"16264","31639"
"16265","70799"
"16266","66934"
"16267","64594"
"16268","61139"
"16269","34733"
"16270","57980"
"16271","50386"
"16272","70450"
"16273","41183"
"16274","51838"
"16275","35239"
"16276","35765"
"16277","73791"
"16278","35765"
"16279","78574"
"16280","76416"
"16281","43235"
"16282","56952"
"16283","62069"
"16284","66589"
"16285","66859"
"16286","73880"
"16287","88017"
"16288","112841"
"16289","35891"
"16290","74882"
"16291","40012"
"16292","39057"
"16293","43514"
"16294","29863"
"16295","24063"
"16296","60858"
"16297","41359"
"16298","29863"
"16299","31039"
"16300","47957"
"16301","40012"
"16302","61139"
"16303","62464"
"16304","30959"
"16305","62263"
"16306","41834"
"16307","54271"
"16308","63974"
"16309","59885"
"16310","66560"
"16311","21944"
"16312","29863"
"16313","78574"
"16314","38732"
"16315","26026"
"16316","73919"
"16317","32528"
"16318","23130"
"16319","36991"
"16320","59387"
"16321","99634"
"16322","37459"
"16323","59770"
"16324","53916"
"16325","43514"
"16326","18193"
"16327","58294"
"16328","39057"
"16329","59387"
"16330","39883"
"16331","42932"
"16332","59238"
"16333","40914"
"16334","62659"
"16335","69649"
"16336","43788"
"16337","58790"
"16338","69970"
"16339","25008"
"16340","94873"
"16341","35547"
"16342","28791"
"16343","60879"
"16344","48316"
"16345","106262"
"16346","47605"
"16347","26026"
"16348","54888"
"16349","50639"
"16350","88017"
"16351","26029"
"16352","41903"
"16353","20562"
"16354","71283"
"16355","67415"
"16356","66063"
"16357","29863"
"16358","62464"
"16359","73919"
"16360","49056"
"16361","31183"
"16362","74882"
"16363","112841"
"16364","57493"
"16365","28791"
"16366","56952"
"16367","65608"
"16368","51206"
"16369","47605"
"16370","57042"
"16371","88247"
"16372","37830"
"16373","54551"
"16374","56988"
"16375","69428"
"16376","36224"
"16377","57493"
"16378","71283"
"16379","71691"
"16380","37459"
"16381","70553"
"16382","74861"
"16383","54271"
"16384","36227"
"16385","33362"
"16386","26457"
"16387","78574"
"16388","36621"
"16389","59476"
"16390","76416"
"16391","49710"
"16392","41097"
"16393","32837"
"16394","74920"
"16395","35239"
"16396","66560"
"16397","57042"
"16398","74882"
"16399","54888"
"16400","53533"
"16401","54888"
"16402","31355"
"16403","73919"
"16404","65608"
"16405","31219"
"16406","69003"
"16407","43514"
"16408","37355"
"16409","46461"
"16410","71657"
"16411","58767"
"16412","63398"
"16413","53236"
"16414","32264"
"16415","42158"
"16416","74920"
"16417","66934"
"16418","40012"
"16419","54967"
"16420","68559"
"16421","70450"
"16422","35926"
"16423","55908"
"16424","46461"
"16425","22842"
"16426","42424"
"16427","88247"
"16428","60879"
"16429","69003"
"16430","65311"
"16431","29017"
"16432","47757"
"16433","76416"
"16434","71283"
"16435","74882"
"16436","43235"
"16437","40266"
"16438","64829"
"16439","47558"
"16440","81170"
"16441","26488"
"16442","48489"
"16443","59387"
"16444","36206"
"16445","37334"
"16446","43274"
"16447","31355"
"16448","70450"
"16449","51003"
"16450","81398"
"16451","30170"
"16452","59236"
"16453","59510"
"16454","40980"
"16455","43564"
"16456","32202"
"16457","28791"
"16458","51206"
"16459","29755"
"16460","50201"
"16461","37334"
"16462","93136"
"16463","44322"
"16464","110107"
"16465","71283"
"16466","43947"
"16467","36991"
"16468","37767"
"16469","56050"
"16470","51206"
"16471","65608"
"16472","37767"
"16473","56952"
"16474","65900"
"16475","36664"
"16476","52771"
"16477","37398"
"16478","52796"
"16479","78512"
"16480","71283"
"16481","69419"
"16482","40980"
"16483","53916"
"16484","26457"
"16485","84696"
"16486","32633"
"16487","45565"
"16488","47084"
"16489","76914"
"16490","48316"
"16491","42446"
"16492","34834"
"16493","29355"
"16494","35547"
"16495","35655"
"16496","36991"
"16497","43564"
"16498","49056"
"16499","96675"
"16500","48489"
"16501","57493"
"16502","64988"
"16503","45935"
"16504","40914"
"16505","42446"
"16506","117849"
"16507","37459"
"16508","31219"
"16509","59476"
"16510","74920"
"16511","88247"
"16512","32077"
"16513","73791"
"16514","66560"
"16515","51206"
"16516","32633"
"16517","40914"
"16518","77318"
"16519","44330"
"16520","52771"
"16521","33456"
"16522","51003"
"16523","47797"
"16524","28417"
"16525","94873"
"16526","46694"
"16527","37830"
"16528","47084"
"16529","43514"
"16530","63752"
"16531","51943"
"16532","29017"
"16533","37613"
"16534","41068"
"16535","36621"
"16536","28791"
"16537","36991"
"16538","93136"
"16539","41387"
"16540","37334"
"16541","34530"
"16542","29355"
"16543","35239"
"16544","33808"
"16545","52378"
"16546","29355"
"16547","26275"
"16548","56516"
"16549","32202"
"16550","43274"
"16551","57980"
"16552","42168"
"16553","69251"
"16554","49710"
"16555","54888"
"16556","47797"
"16557","63777"
"16558","54418"
"16559","41624"
"16560","31639"
"16561","37830"
"16562","96675"
"16563","32633"
"16564","46309"
"16565","46694"
"16566","119331"
"16567","30088"
"16568","110107"
"16569","96675"
"16570","43947"
"16571","76416"
"16572","54452"
"16573","54271"
"16574","78574"
"16575","48961"
"16576","66560"
"16577","47084"
"16578","32633"
"16579","35265"
"16580","46838"
"16581","41624"
"16582","32202"
"16583","48316"
"16584","66934"
"16585","71139"
"16586","77318"
"16587","31355"
"16588","60858"
"16589","36057"
"16590","28947"
"16591","46974"
"16592","72597"
"16593","57980"
"16594","62659"
"16595","33808"
"16596","28972"
"16597","46838"
"16598","26029"
"16599","40266"
"16600","57493"
"16601","56050"
"16602","61139"
"16603","46681"
"16604","36057"
"16605","38131"
"16606","28417"
"16607","55495"
"16608","77318"
"16609","36621"
"16610","54888"
"16611","74882"
"16612","81787"
"16613","81787"
"16614","22119"
"16615","66934"
"16616","56988"
"16617","47757"
"16618","69649"
"16619","26029"
"16620","27988"
"16621","76225"
"16622","39088"
"16623","30362"
"16624","40266"
"16625","37613"
"16626","43564"
"16627","30170"
"16628","71139"
"16629","51943"
"16630","58767"
"16631","60855"
"16632","54888"
"16633","29355"
"16634","59277"
"16635","78051"
"16636","48961"
"16637","30170"
"16638","41183"
"16639","39057"
"16640","34530"
"16641","64996"
"16642","33786"
"16643","71990"
"16644","46309"
"16645","69404"
"16646","88247"
"16647","26111"
"16648","64829"
"16649","46974"
"16650","43564"
"16651","64996"
"16652","78461"
"16653","37734"
"16654","78579"
"16655","48771"
"16656","71139"
"16657","35891"
"16658","35891"
"16659","40012"
"16660","47797"
"16661","57493"
"16662","62125"
"16663","39532"
"16664","40914"
"16665","43947"
"16666","50530"
"16667","41834"
"16668","59510"
"16669","46309"
"16670","47797"
"16671","31330"
"16672","47757"
"16673","43788"
"16674","28522"
"16675","61141"
"16676","61139"
"16677","41359"
"16678","70724"
"16679","42417"
"16680","94873"
"16681","23399"
"16682","38131"
"16683","88247"
"16684","61397"
"16685","23416"
"16686","62659"
"16687","63752"
"16688","78574"
"16689","21944"
"16690","59612"
"16691","51087"
"16692","30170"
"16693","34818"
"16694","47863"
"16695","57980"
"16696","76225"
"16697","69251"
"16698","41165"
"16699","46309"
"16700","18193"
"16701","35720"
"16702","29863"
"16703","37380"
"16704","35891"
"16705","21010"
"16706","81787"
"16707","51570"
"16708","31639"
"16709","59510"
"16710","50680"
"16711","20313"
"16712","71283"
"16713","30362"
"16714","63974"
"16715","59885"
"16716","18193"
"16717","77318"
"16718","25217"
"16719","37734"
"16720","69003"
"16721","33808"
"16722","58790"
"16723","51003"
"16724","47758"
"16725","42158"
"16726","43947"
"16727","74920"
"16728","56329"
"16729","38285"
"16730","33808"
"16731","49580"
"16732","37398"
"16733","59612"
"16734","54271"
"16735","30170"
"16736","54271"
"16737","21944"
"16738","59387"
"16739","32431"
"16740","46974"
"16741","110107"
"16742","53439"
"16743","29268"
"16744","64996"
"16745","48771"
"16746","47863"
"16747","41624"
"16748","47084"
"16749","70799"
"16750","81170"
"16751","32528"
"16752","81398"
"16753","62650"
"16754","46974"
"16755","66859"
"16756","81398"
"16757","67983"
"16758","54715"
"16759","64988"
"16760","51087"
"16761","41609"
"16762","39577"
"16763","57414"
"16764","32644"
"16765","40012"
"16766","42230"
"16767","56516"
"16768","53236"
"16769","76914"
"16770","51206"
"16771","55495"
"16772","99634"
"16773","37504"
"16774","36224"
"16775","28972"
"16776","29940"
"16777","42137"
"16778","52339"
"16779","51206"
"16780","46694"
"16781","48438"
"16782","39057"
"16783","54888"
"16784","42932"
"16785","49580"
"16786","35547"
"16787","26488"
"16788","66934"
"16789","28791"
"16790","78574"
"16791","65311"
"16792","32077"
"16793","57493"
"16794","70450"
"16795","51570"
"16796","54079"
"16797","37398"
"16798","31039"
"16799","35891"
"16800","35720"
"16801","35720"
"16802","36224"
"16803","87146"
"16804","66859"
"16805","43788"
"16806","26275"
"16807","42180"
"16808","41387"
"16809","61139"
"16810","43947"
"16811","112841"
"16812","69419"
"16813","69649"
"16814","84148"
"16815","26052"
"16816","62464"
"16817","96675"
"16818","42230"
"16819","59487"
"16820","41068"
"16821","50201"
"16822","42180"
"16823","58790"
"16824","24650"
"16825","70553"
"16826","59214"
"16827","51032"
"16828","52378"
"16829","47957"
"16830","35265"
"16831","78512"
"16832","41073"
"16833","99634"
"16834","40012"
"16835","66919"
"16836","66560"
"16837","70553"
"16838","41609"
"16839","59885"
"16840","88247"
"16841","37398"
"16842","43788"
"16843","69251"
"16844","37734"
"16845","30362"
"16846","66560"
"16847","32528"
"16848","49825"
"16849","69003"
"16850","57042"
"16851","70799"
"16852","35720"
"16853","52339"
"16854","64829"
"16855","58120"
"16856","49307"
"16857","66934"
"16858","30362"
"16859","40012"
"16860","47863"
"16861","44355"
"16862","43788"
"16863","62464"
"16864","47558"
"16865","51087"
"16866","42230"
"16867","37684"
"16868","47757"
"16869","40012"
"16870","50680"
"16871","34530"
"16872","66589"
"16873","69251"
"16874","69404"
"16875","44355"
"16876","59916"
"16877","78574"
"16878","44946"
"16879","43788"
"16880","59510"
"16881","36991"
"16882","34121"
"16883","69970"
"16884","96675"
"16885","46150"
"16886","51003"
"16887","40266"
"16888","47605"
"16889","53236"
"16890","63909"
"16891","51087"
"16892","26457"
"16893","41482"
"16894","54271"
"16895","74882"
"16896","40914"
"16897","66919"
"16898","26052"
"16899","62464"
"16900","42417"
"16901","25008"
"16902","51943"
"16903","41068"
"16904","51220"
"16905","61139"
"16906","49825"
"16907","36189"
"16908","51838"
"16909","63777"
"16910","46461"
"16911","63752"
"16912","42168"
"16913","56988"
"16914","47758"
"16915","51220"
"16916","47605"
"16917","72133"
"16918","93136"
"16919","119331"
"16920","69649"
"16921","57493"
"16922","45935"
"16923","40012"
"16924","29274"
"16925","51943"
"16926","54715"
"16927","52378"
"16928","72133"
"16929","66063"
"16930","84820"
"16931","61139"
"16932","67983"
"16933","55773"
"16934","71990"
"16935","33398"
"16936","62464"
"16937","110107"
"16938","48624"
"16939","42180"
"16940","62464"
"16941","30088"
"16942","66919"
"16943","64996"
"16944","42137"
"16945","47863"
"16946","29116"
"16947","52771"
"16948","27757"
"16949","29940"
"16950","47863"
"16951","32837"
"16952","72133"
"16953","47620"
"16954","57042"
"16955","119331"
"16956","34121"
"16957","30362"
"16958","43274"
"16959","46974"
"16960","67983"
"16961","110107"
"16962","37504"
"16963","52339"
"16964","42230"
"16965","59612"
"16966","66063"
"16967","18193"
"16968","59885"
"16969","29559"
"16970","54888"
"16971","48771"
"16972","62745"
"16973","50530"
"16974","34733"
"16975","56952"
"16976","33808"
"16977","61139"
"16978","43947"
"16979","41624"
"16980","36057"
"16981","39993"
"16982","68559"
"16983","48316"
"16984","50639"
"16985","59476"
"16986","70553"
"16987","112841"
"16988","59387"
"16989","42137"
"16990","76416"
"16991","59236"
"16992","45628"
"16993","63398"
"16994","34834"
"16995","30088"
"16996","37398"
"16997","36224"
"16998","78579"
"16999","78574"
"17000","66934"
"17001","41359"
"17002","63752"
"17003","29116"
"17004","62069"
"17005","43947"
"17006","62464"
"17007","21944"
"17008","36189"
"17009","59487"
"17010","65311"
"17011","51206"
"17012","47084"
"17013","67983"
"17014","29863"
"17015","37734"
"17016","23416"
"17017","32644"
"17018","42417"
"17019","42180"
"17020","59612"
"17021","74920"
"17022","62464"
"17023","40012"
"17024","81398"
"17025","84696"
"17026","37398"
"17027","24949"
"17028","35891"
"17029","45935"
"17030","26275"
"17031","74920"
"17032","49710"
"17033","29268"
"17034","24650"
"17035","47957"
"17036","77318"
"17037","42932"
"17038","69419"
"17039","32837"
"17040","43514"
"17041","46974"
"17042","42446"
"17043","70450"
"17044","69428"
"17045","50639"
"17046","70060"
"17047","30362"
"17048","54888"
"17049","57493"
"17050","64829"
"17051","33456"
"17052","38285"
"17053","38285"
"17054","56329"
"17055","69419"
"17056","51943"
"17057","51087"
"17058","33398"
"17059","62069"
"17060","23399"
"17061","64829"
"17062","110107"
"17063","50386"
"17064","45565"
"17065","37613"
"17066","76416"
"17067","64996"
"17068","73791"
"17069","49710"
"17070","51570"
"17071","37504"
"17072","34121"
"17073","57980"
"17074","43454"
"17075","96675"
"17076","37767"
"17077","47620"
"17078","81398"
"17079","62745"
"17080","74861"
"17081","93136"
"17082","77318"
"17083","60855"
"17084","44355"
"17085","59277"
"17086","50639"
"17087","41696"
"17088","69649"
"17089","32633"
"17090","45628"
"17091","37734"
"17092","36224"
"17093","57414"
"17094","52771"
"17095","49825"
"17096","42230"
"17097","21944"
"17098","37613"
"17099","63752"
"17100","45628"
"17101","30959"
"17102","25217"
"17103","58767"
"17104","66063"
"17105","51087"
"17106","26488"
"17107","47558"
"17108","66560"
"17109","35765"
"17110","65311"
"17111","46681"
"17112","24063"
"17113","39577"
"17114","26029"
"17115","49580"
"17116","43788"
"17117","28791"
"17118","24949"
"17119","32077"
"17120","32077"
"17121","31183"
"17122","35891"
"17123","78574"
"17124","40914"
"17125","53236"
"17126","50530"
"17127","70724"
"17128","99634"
"17129","41165"
"17130","57493"
"17131","29355"
"17132","58294"
"17133","63777"
"17134","28972"
"17135","59236"
"17136","48624"
"17137","119331"
"17138","56516"
"17139","56988"
"17140","33398"
"17141","59238"
"17142","40425"
"17143","31183"
"17144","56988"
"17145","63752"
"17146","37734"
"17147","66919"
"17148","38285"
"17149","32633"
"17150","64481"
"17151","42230"
"17152","51206"
"17153","59236"
"17154","49825"
"17155","65900"
"17156","62659"
"17157","29940"
"17158","41165"
"17159","26777"
"17160","20313"
"17161","64481"
"17162","66919"
"17163","81787"
"17164","37504"
"17165","69970"
"17166","73919"
"17167","51032"
"17168","23848"
"17169","66560"
"17170","47084"
"17171","46974"
"17172","36621"
"17173","66063"
"17174","51206"
"17175","99634"
"17176","42168"
"17177","54888"
"17178","58767"
"17179","37459"
"17180","31639"
"17181","52796"
"17182","40425"
"17183","39729"
"17184","32528"
"17185","31330"
"17186","106262"
"17187","26488"
"17188","47863"
"17189","71139"
"17190","78579"
"17191","78579"
"17192","43235"
"17193","42158"
"17194","65900"
"17195","112841"
"17196","64988"
"17197","47084"
"17198","61307"
"17199","30959"
"17200","25403"
"17201","55202"
"17202","47758"
"17203","45565"
"17204","25403"
"17205","31586"
"17206","43788"
"17207","73791"
"17208","56952"
"17209","61141"
"17210","24949"
"17211","47863"
"17212","49710"
"17213","47957"
"17214","34733"
"17215","26488"
"17216","112841"
"17217","25008"
"17218","54888"
"17219","47758"
"17220","63909"
"17221","81787"
"17222","24641"
"17223","57414"
"17224","31183"
"17225","65900"
"17226","81787"
"17227","45935"
"17228","56952"
"17229","55495"
"17230","65311"
"17231","85887"
"17232","106262"
"17233","41359"
"17234","49825"
"17235","65311"
"17236","36664"
"17237","36621"
"17238","74920"
"17239","54452"
"17240","58767"
"17241","36664"
"17242","46974"
"17243","81398"
"17244","72597"
"17245","51206"
"17246","59238"
"17247","24641"
"17248","55495"
"17249","59238"
"17250","46681"
"17251","50530"
"17252","59238"
"17253","51003"
"17254","25403"
"17255","54271"
"17256","41387"
"17257","51003"
"17258","51032"
"17259","35547"
"17260","36227"
"17261","29863"
"17262","21865"
"17263","29355"
"17264","59612"
"17265","29559"
"17266","29355"
"17267","29355"
"17268","39088"
"17269","70724"
"17270","66560"
"17271","63777"
"17272","37334"
"17273","69003"
"17274","117849"
"17275","64996"
"17276","81170"
"17277","81170"
"17278","54271"
"17279","61139"
"17280","43454"
"17281","72597"
"17282","51838"
"17283","34638"
"17284","39088"
"17285","38131"
"17286","110107"
"17287","37684"
"17288","57466"
"17289","26052"
"17290","41903"
"17291","60879"
"17292","64481"
"17293","51087"
"17294","41696"
"17295","41387"
"17296","63752"
"17297","75649"
"17298","61307"
"17299","41387"
"17300","36189"
"17301","24650"
"17302","59236"
"17303","54271"
"17304","70799"
"17305","53236"
"17306","42424"
"17307","62650"
"17308","54271"
"17309","30170"
"17310","119331"
"17311","94873"
"17312","38285"
"17313","54271"
"17314","63398"
"17315","29863"
"17316","54582"
"17317","54888"
"17318","43514"
"17319","54271"
"17320","51570"
"17321","63777"
"17322","78579"
"17323","81398"
"17324","31219"
"17325","54888"
"17326","50386"
"17327","78051"
"17328","78051"
"17329","36513"
"17330","59387"
"17331","54888"
"17332","37767"
"17333","66063"
"17334","18193"
"17335","50530"
"17336","59236"
"17337","64829"
"17338","26777"
"17339","59387"
"17340","41624"
"17341","34818"
"17342","81398"
"17343","40914"
"17344","66063"
"17345","49307"
"17346","72597"
